material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,is_low_kappa_candidate
882db4d6c0,NaEuHgSb,4,115.73871534703966,7.134970658128524,497.30376928,30.243553777010423,14.984938594461704,0.0291773803623832,0.0674722470364273,0.287378514547197,1.697098244900744,1.80196966877358,0.9381618095236852,1.8154746357427447,3.5217585461133307,False
9a39db2691,KGaAsH,4,89.52288471104816,3.426900158836446,184.75084,16.556585477121203,10.586507178909716,0.0762291180989327,0.0671893727342588,0.2364629033245073,1.4370665817968402,1.827042381085244,0.896304757129254,1.8189758803735003,3.5179705627669096,False
350ca1dd4c,NaSrHgBi,4,126.40388996287408,6.833488227463241,520.18016928,35.577897798971755,15.849982137739197,0.0736668877963727,0.0258295953433537,0.3060510659114019,1.810863233836861,1.845263920322546,1.262907449206306,1.8596440501364344,2.6806922145955543,False
33c803d1ce,NaSrHgSb,4,120.87567885070102,5.947818609962326,432.95976928,33.20620263673728,15.398769307958114,0.0849412346314231,0.0093402688028961,0.2991768329221801,1.767636426407227,1.9467330617110248,1.3588425223034817,1.953545818626166,2.7316921523411986,False
590068f4ee,LiPrPdPb,4,85.80594037225943,8.930462379204986,461.46865,71.57097344967836,24.088409304697123,0.039844273216331,0.0302667727636333,0.3486917388213925,2.1207517019669906,1.960559100453084,1.4095570157836552,1.985333204831743,2.795325454822532,False
7bf3a9a577,LiNdPdPb,4,84.60912958586442,9.12222528028666,464.803,71.26649585270815,24.6470642450496,0.0042818005895574,0.0265187824293322,0.3449522709051719,2.0902892264452198,2.05911402780746,1.6050017659615985,2.0612296265083465,2.664149706585541,False
7f80ee0bcb,RbAlAsH,4,94.63410801189868,3.3054729869203903,188.3788786,22.82843826828441,12.878842478782788,0.0485624594387279,0.0993409506226242,0.2625703459223381,1.5622146021977337,2.250512629141393,0.8349669694010498,2.1940025983307536,5.712623996126614,False
1967700919,NaMnSeF,4,87.0722661070046,3.354293495143159,175.88621747999997,34.942488888882416,15.585392748147392,0.1505429094100047,0.1422716542297033,0.3058505608467535,1.8095790899901183,2.2709052782976267,0.5246990632734144,2.2496849937688794,10.024779294266704,False
ac25e59754,CsAlSbH,4,119.05530509786954,3.9423657327347126,282.65493050000003,15.343159317217571,11.22240921718657,0.0333347748336775,0.0833821468600158,0.2059727694890388,1.3088655795933597,2.3162987235339254,1.057563973466006,2.334883012450434,4.975850417575529,False
a01a0a9141,LiTmAlAu,4,72.78438249448985,9.121767840652788,399.8233176,77.1074825467039,27.18193662080309,0.0159751501344445,0.0120315468397424,0.3422738359050362,2.0689018199840588,2.3163481233565526,2.019799012063433,2.3146412996532946,2.6664928318192103,False
d12adc29bd,LiHoAlAu,4,74.08910168969257,8.871394156190618,395.8194276,74.20558427000567,27.432234906254426,0.0153918498063328,0.019257113875638,0.3354388364648278,2.01589165326334,2.5235816918581624,2.0841351608541974,2.497742180342522,3.053089444545717,False
696f22d93e,LiErAlAu,4,73.46555623087389,8.99932596724177,398.1481076,74.56893799853214,27.64611932436086,0.0154237230333945,0.0189089747210825,0.3350161327389264,2.012685034648245,2.535785668545023,2.083804970022175,2.528265649402928,3.0967585363505896,False
30fc9a149c,RbAlSbH,4,110.13611671580468,3.546406868586192,235.2172786,19.101902761678595,12.527845529514142,0.0210079824935526,0.0617202962685465,0.2309063155489029,1.4123661232504514,2.5377086704885805,1.407555678910153,2.491506867465781,4.504409667154127,False
