Material,Bulk modulus (GPa),Shear modulus (GPa),Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),Sound velocity longitudinal (m s-1),Sound velocity transverse (m s-1),Speed of sound (m s-1),Acoustic Debye Temperature (K),Poisson ratio,Gruneisen parameter,Kappa_Slack (W m-1 K-1),Kappa_cal (W m-1 K-1)
mp-27673,6.68346,3.7906284,64,1721.1419229108935,3.1206039135911716,3234.493136,1939.4156637098185,1102.1387793356507,1225.247861187306,30.438852001043198,0.26150577052589247,1.5567960562605467,0.07473026308018066,0.061112711784560854
mp-27812,12.536202,4.0777926,30,1213.1788581461599,4.221622213155419,3084.28926,2063.35394581029,982.8175113408834,1105.4822140113743,30.859344176953716,0.35326895304040834,2.1590281201831707,0.06905592164093592,0.06166735865987202
mp-699552,17.550283,5.358958,56,1527.2231090904154,2.54730754283112,2342.7976,3113.6425429857272,1450.4390257843631,1633.272312017112,42.22480452946796,0.3614296975016766,2.230119276223355,0.0724483566188011,0.06450627589027179
mp-720287,13.649169,6.6191053,164,1753.4359813861147,1.6598905211395245,1752.75115136,3679.6514725752463,1996.916584772863,2228.061208557674,55.009836781099224,0.2912683509909967,1.7198643375195695,0.07548981022725686,0.0647336879812639
mp-977242,37.273132,6.1799335,8,210.0808058659556,11.437978139728632,1447.06,1994.772181171137,735.0506593793773,834.52102103936,41.79442610716986,0.4214410744472969,2.8982315050864025,0.08908110162748945,0.07041297537289726
mp-35909,8.712284,3.0417876,12,505.98485989479974,5.4114615261001795,1648.93296,1536.045838059112,749.7339144947102,842.2153012145851,31.466890605322906,0.3436294098806663,2.0796818039641303,0.079314818994399,0.0708654192806908
mp-706630,24.00262,6.9886274,96,846.837626263381,0.9586395546652313,488.88464,5895.626579795268,2700.0280257335544,3042.807954556132,95.75270197887563,0.36729863921884365,2.283641728335787,0.08025227561643984,0.07119251346012913
mp-8778,22.64877,9.529972,112,1843.2550656461863,6.070153138090487,6738.077248799999,2413.393030687298,1252.985341444574,1402.3366443219854,34.051298749311044,0.31549246593158825,1.872991329058338,0.08505958990839431,0.0749382068047196
mp-567515,13.814573,3.882633,13,464.2466343287462,4.713452767882455,1317.7676000000001,2007.2853010837796,907.5981236148141,1023.4102566492518,39.34987775630574,0.3715107390177433,2.323366415071803,0.08740669160713341,0.07726850975207854
mp-738629,22.159895,9.549235,192,1921.749523418731,2.1115858535080196,2443.7480476,4064.9934962630346,2126.57119283846,2378.854913756771,56.965542574433215,0.3115999366750241,1.8469766749279724,0.08808338335402692,0.07732997645783553
mp-23592,19.726353,7.865664,76,2505.3795469078423,7.107699761471793,10723.91848,2061.7637278048496,1051.9695238834313,1178.668199587554,25.83709017004385,0.3240205148714596,1.932052217622454,0.09021653143629148,0.07999638018297993
mp-722866,26.477848,8.060511,60,686.9157023817951,2.4931163775102014,1031.3282112,3864.0899327320376,1798.084104777341,2024.844161747782,68.3230113633414,0.36181043438509497,2.2335289395154923,0.09629844367700321,0.0857248722856195
mp-682548,13.210416,4.711383,31,902.8988898408521,3.13297655001436,1703.5197194999998,2494.3220473302727,1226.2968903274457,1377.0105917364326,42.416430487525076,0.3406257345292139,2.055916301275987,0.09661754753982142,0.08628646582564464
mp-541654,10.749592,5.556999,48,776.413520043076,4.234275472266469,1979.8081151999997,2070.882710797611,1145.5936903532688,1276.3368704278892,41.343841693043004,0.27951784142909447,1.6524883430085624,0.10287679075506417,0.0867243291734214
mp-22932,8.949003,3.7911758,24,876.2497157137601,3.589473961335508,1894.1291999999999,1975.1913006136197,1027.712314702574,1150.0478234069615,35.78078084791039,0.31438966863021917,1.8655627190484758,0.10192175684924586,0.08970769789628917
mp-626529,14.722882,5.916744,56,535.5649882793762,1.4517790800380403,468.23472,3946.5536206725496,2018.7899360755353,2261.5710321902493,82.9117440122642,0.32280028826503565,1.9234219617714758,0.10666601333794774,0.09450532046427443
mp-31105,23.17232,6.531831,32,1465.043541182554,5.3398302631033605,4711.1712,2443.4595561710835,1105.996459094823,1247.0658264080637,32.6900620256073,0.37116499734641073,2.32006303128593,0.10709057714917954,0.09469913434054798
mp-29943,20.239183,8.053191,88,753.7266257716601,1.7456242578698078,792.3471999999999,4212.52700078255,2147.8731079631957,2406.6647163997723,78.7325254369269,0.32434700883637585,1.9343718342534353,0.10886487334259896,0.09655259370625298
mp-28112,12.678444,4.920322,28,790.0828032838247,3.754388001879533,1786.334,2263.7070943460794,1144.7935750216923,1283.3728292380863,41.33061310333308,0.32818365896804186,1.961965045156147,0.10990550353571867,0.09769837960795025
mp-27896,14.806576,5.5290833,32,413.9096655592961,2.176220939494792,542.4496767999999,3192.3934802230574,1593.9513879639958,1788.2644206433663,71.43972216119326,0.3339575037171274,2.004690060068234,0.11599770864440598,0.10339265034589111
mp-706653,17.805012,7.209439,68,685.0286156517809,1.747288464718057,720.8156799999999,3961.251238379324,2031.2736035506007,2275.2054699577657,76.84122190806902,0.3216205852351671,1.9151363489655258,0.1179566360345203,0.10442271960210298
mp-781828,10.058367,6.0663924,70,1433.629664845534,3.3124873312991645,2859.8424399999994,2340.582616467947,1353.2814762849725,1502.2090212989133,39.66382406997929,0.2489179142373344,1.4948194422778143,0.137438103723557,0.10974769481421293
mp-774224,26.369755,10.670626,112,1063.6731080837267,2.4793521363358986,1588.17112,4046.497087100618,2074.55921859943,2323.7193881151256,67.77312303788968,0.32172022577443854,1.915833980422753,0.12526531031219265,0.11090068482498568
mp-555526,24.253868,7.8764796,40,635.0680753035118,3.319109366382967,1269.3832,3235.9597798856157,1540.4772732711813,1732.7935385948042,60.01824191386406,0.3534846174226569,2.1608591882737755,0.12615022978034665,0.11264759540992123
mp-9510,8.092003,4.182039,16,432.723643570609,5.8709871495619215,1529.9338619999999,1525.800620951604,843.9922586535673,940.3203874288541,37.01253697163331,0.2795682152722656,1.6527684503296531,0.14077121544862242,0.11867830317837852
mp-556151,25.070501,8.328105,68,624.7711296150967,1.2664317503769633,476.48984,5344.550903573315,2564.3789324422773,2883.3460763778903,100.41524792123138,0.3504642540145522,2.1354426784534555,0.13312228627389056,0.1189347618482228
mp-759449,51.339878,11.732618,40,549.44133115429,4.008100944769624,1326.205664,4088.030851198064,1710.913866451316,1935.1474752471365,70.34234399973356,0.39382389904756415,2.554262132748536,0.14074901872801576,0.12048498287682977
mp-31268,3.419883,2.7259576,16,560.9335661183702,4.235532947766664,1430.7718771999998,1290.5619891095023,802.2422283051342,884.2670131990695,31.921955784453683,0.18511777869835896,1.2305269603035147,0.17510553848710902,0.1209912683500603
mp-30206,19.092249,6.2874026,24,459.1354736465206,3.361415740897432,929.4242076,2858.9812786193434,1367.6485880977593,1538.0032393222293,59.35448088711822,0.3516285667816095,2.145182705321604,0.1357628557938967,0.1212742566900132
mp-570167,12.453683,6.741186,72,2346.3914022032513,3.7836273919684307,5346.378744,2380.5525030616877,1334.7931806025276,1485.5342043132068,33.283248941301444,0.27071956856142854,1.6046582670290035,0.1489705902770247,0.12380489232857715
mp-571228,13.229347,6.2424774,48,1591.880518942671,3.804026195410554,3646.7405719999997,2380.282991060328,1281.0224489363495,1430.1747549526506,36.466618646415256,0.29613302204825254,1.7490085460161742,0.14591399143943665,0.12592220937947635
mp-572149,18.159704,8.060802,69,1124.8259980430337,2.6697491505449733,1808.4508272,3290.5582968764393,1737.616415110817,1942.5260217602317,55.60940825050423,0.3066642072997451,1.8147990010923332,0.14666823633993606,0.12812858799052135
mp-1019783,23.178413,7.8543606,56,1194.400446777297,2.11682282629496,1522.5983999999999,3987.0900947267723,1926.2522657536715,2165.0598317860567,60.75235635618028,0.3477632555806872,2.113121416592996,0.14525318765991102,0.1297989374748576
mp-567329,16.04824,8.79298,72,2005.7270072379818,7.00253565073066,8458.202000000001,1991.4874747526737,1120.5735913274777,1246.7655765033949,29.433194861022077,0.2683525911644985,1.592151356395632,0.15735270726891754,0.1302452478046531
mp-30097,8.060304,5.019589,34,1081.432571883578,4.897582217830333,3189.5696,1735.6038816570417,1012.3791901065096,1122.9074428483104,32.57021974971855,0.24214881875333147,1.4630113019499178,0.16671732250586171,0.131331036317538
mp-768199,35.54186,8.397281,28,570.8991922334235,2.7780750310570603,955.112,4101.702456915903,1738.5906899159156,1965.5518094307972,70.54093793674573,0.3904920133498158,2.5174142461120903,0.15262659237646026,0.1314915700759642
mp-647575,16.35128,7.386802,84,2505.9192977734074,2.269572254039459,3425.0112000000004,3397.6726800128695,1804.0818116948396,2016.0624223304583,44.19008378067415,0.30368396356860283,1.7957935081226142,0.15301668289945503,0.13324340368025936
mp-624399,6.828676,4.4318094,27,1022.6335909601642,5.351968400088516,3295.97946,1542.7291028642694,909.98402476183,1008.3001253389698,29.79611762983438,0.23321463037414103,1.4225502790600297,0.17332062733473497,0.1340047434219617
mp-776561,34.064285,13.721831,112,1628.776568970317,3.718586250939374,3647.4577856,3752.4174334281247,1920.954634291129,2151.8664261747413,54.45085233565993,0.3224319384360224,1.9208287688364294,0.17099488516406633,0.15146185841822365
mp-27635,10.953981,3.9789486,9,400.27640538046916,4.360353980933026,1051.07242,1931.031411009574,955.2637340986926,1072.2911001050163,43.31808489127611,0.33799462693679333,2.0354555076185594,0.17043685637673303,0.1521190141972006
mp-6330,16.133478,7.0911136,32,532.5126985903751,3.377192177029245,1083.02042,2752.5979811962707,1449.036526719526,1620.2584412475705,59.5137770217982,0.30831907824107724,1.8254888835574634,0.17862829145847092,0.1563163486794082
mp-975129,2.3735943,1.0616988,2,189.28164473776567,1.499592009898931,170.9356,1589.5960896505615,841.4224654305441,940.4923624332636,48.76733048578756,0.30537100352418856,1.8065135243671764,0.17987536369403875,0.15692157832122336
mp-696851,29.87528,10.192663,62,695.5554273086824,1.8033668337527191,755.38216,4909.421274222413,2377.3974782410833,2671.8016719707603,89.77805238134414,0.3468320677135304,2.1055133999290603,0.17679034253393172,0.15798287952427112
mp-569026,13.004318,8.950219,106,3099.039540009001,4.788311170783842,8936.35442,2282.123414883716,1367.179859627097,1512.6582146530247,30.88931764787972,0.22009087979171044,1.366051312734229,0.21080675625483958,0.15835112953116756
mp-567716,6.696634,4.3766074,24,707.0759742154594,3.505562302828445,1492.7073544,1890.7462939270074,1117.3518465177565,1237.8561770016656,41.36738214732097,0.2316776459132605,1.4157571652957817,0.21115606954157257,0.1627203117584495
mp-24362,30.29208,10.550879,52,486.3524034419302,2.1525743424093133,630.46376,4539.586347291676,2213.9368642016007,2487.1422918498793,94.15863498228583,0.3439636396316236,2.082353630177878,0.18452969626314294,0.1648770879754944
mp-8249,8.838628,4.13685,10,255.24432218655903,4.313946321043592,663.104124,1824.1290814461138,979.2588660022722,1093.473199435131,51.32149789215487,0.297562098381202,1.757716118779747,0.1907779519379792,0.1649335244522951
mp-971835,44.342903,7.50632,4,107.77896114232232,9.462264963352416,614.15784,2396.666109244786,890.6682781530269,1010.9855358890838,63.24751811778064,0.41988132747609747,2.8767538058240483,0.2131555884469645,0.16948988730766817
mp-560549,10.36188,6.0509877,24,484.4908112524076,4.926911405260143,1437.5110759999998,1934.0766274091075,1108.2194277350054,1231.143063513983,46.66843291978465,0.2555921844450447,1.527207645752284,0.21815183223508086,0.17645729264123566
mp-29267,28.371,11.476175,64,1563.7389126455598,4.781345761775047,4502.62,3022.24241179503,1549.2571586033225,1735.3403424013272,44.51159181193189,0.32177856128692456,1.916242602555934,0.200109201444594,0.17716927871801708
mp-604996,17.65649,7.828156,42,477.0359262115356,1.9316879274720722,554.93096,3813.6300042674916,2013.0810140590931,2250.532376918425,85.75210302550036,0.30686361938741463,1.8160819221371485,0.2033804581791413,0.17770931447449811
mp-23755,26.583704,10.561834,56,707.3838727047249,2.7078034978330816,1153.5148800000002,3875.3234121862247,1974.9727290364137,2212.999368006275,73.94454065587068,0.3245793932852324,1.9360255355192642,0.20162774261938812,0.17885092452734028
mp-23181,12.733843,5.8655124,24,1026.7687795169932,4.417400337370185,2731.43152,2157.1003359519777,1152.3107077507682,1287.1614541923784,37.98557321699819,0.3003435503343555,1.77485871401403,0.20671805125501008,0.17931613222034506
mp-18003,12.863341,6.017747,24,643.171905702622,3.3533557496834496,1298.8458076,2495.733848729619,1339.6061887797973,1495.8646657232612,51.59328238631361,0.2976446788763167,1.7582213551100632,0.21512549100085476,0.18600170177935127
mp-764968,43.205395,16.574228,104,1027.7708516487212,3.164583632969686,1958.6812960000002,4542.687098187203,2288.5392715892044,2566.16394379771,75.70574600642502,0.32993863036162374,1.974796403880116,0.21459501071678408,0.1909349259374289
mp-559212,15.624948,6.984102,24,571.5666029628076,4.087535471779755,1406.952,2469.9722190409852,1307.1472464568728,1461.0740591375534,52.41551116721784,0.30548909349138287,1.807267657864534,0.22121771588355854,0.19301284424735124
mp-865922,24.239738,7.936502,18,298.66397706861807,3.4871129640539107,627.19092,3160.0373880268467,1508.625889060834,1696.7173632899799,75.57156798492105,0.3524003728182764,2.151679004861252,0.21702688107619597,0.19384003994205237
mp-603414,25.80011,12.079133,80,1135.1207674676737,3.180506773553149,2174.14896,3629.8441259391034,1948.8109886198547,2176.093204090204,62.10692299041499,0.29750996464019147,1.7573972753542704,0.22796525962719438,0.19707040975667134
mp-567629,14.151679,6.1904607,20,813.5305348019325,4.733981039598001,2319.2698075999997,2175.531054406003,1143.531751210234,1278.7849849095182,40.7833396139992,0.3091150954339464,1.8306661203033563,0.22544602232510394,0.19744479520389557
mp-1020145,23.967709,12.138332,120,1899.829577430377,2.262021197508985,2587.98775424,4213.141871925774,2316.4939873608437,2582.087447022407,62.06917054363499,0.2833510016470001,1.6740132464729245,0.23843141273407142,0.20217042736964116
mp-557560,27.28783,10.080108,44,439.06555516843065,1.831116718189881,484.16823999999997,4716.158465183107,2346.251547250688,2632.8304834144715,103.13110048398673,0.3355496006315786,2.01673326087344,0.2280384320799277,0.20337666759726192
mp-24606,28.67367,10.84103,46,522.8295137560002,2.4603017931979165,774.63904,4186.849605355831,2099.138451286106,2354.463478991388,87.01253139280571,0.332116424820893,1.9909063844512078,0.2284832800276137,0.20349970242676024
mp-849796,30.17934,13.190165,82,819.7144350685927,2.5373655268908775,1252.55417856,4338.793239663518,2279.993397881903,2549.7106385747843,81.11102918446788,0.3092587275410743,1.8316027488703932,0.23394106994801875,0.20491412421609564
mp-559139,25.075209,9.794261,56,479.76973242031517,1.2198141218515692,352.43368,5591.272100837331,2833.6030257576563,3176.2050307768473,120.79272840323254,0.327200533169923,1.954834963209451,0.23101752004723503,0.20524590357847974
mp-542199,44.933376,12.1206,28,659.647945951265,5.043673360216923,2003.5956,3480.378152800676,1550.2030196510884,1749.1488732221403,59.822686661642386,0.3762536824387073,2.3694768436359213,0.23358226611195568,0.20549043500524417
mp-30989,17.038538,9.730568,68,897.9893893797408,2.712588080578684,1466.9184,3326.2898618000017,1893.9877683084983,2105.198546190011,64.9649641892077,0.2601188529874197,1.549779399356963,0.25213117768715393,0.20566679876806426
mp-706622,21.700794,9.015324,44,409.4597099493701,1.5740555976944093,388.134408,4628.514644576282,2393.208997333348,2679.184302781705,107.41759110320487,0.3175471674224243,1.88695728865702,0.2333066424929408,0.20589789248989365
mp-28123,17.910263,7.279208,24,198.18097115912076,1.626443759163041,194.1117856,4120.594522102259,2115.5463504778622,2369.4165881102126,120.99404168816372,0.3210324198771734,1.9110265145133913,0.23347658434434373,0.20660084862121425
mp-626448,19.43521,8.688438,40,403.0308144179068,1.9132852103752858,464.37504,4026.517590466195,2130.9880109239,2381.921341856941,96.00441566774744,0.3054654989015262,1.807116941203196,0.2396391716542354,0.20908027273263954
mp-31037,14.386785,6.3834004,16,530.6655368647597,5.578052201314551,1782.60188,2026.0835501106737,1069.756065238255,1195.9185279354149,43.97823982547595,0.306734458262274,1.8152507996646494,0.23993334023510154,0.20961997706912183
mp-684621,24.877872,9.409432,28,821.6192188774083,5.516807976794392,2729.66505,2604.533246185498,1305.983769455194,1464.823988301234,46.562732354003025,0.33206048985240083,1.9904899881627183,0.23575936149658636,0.20997502278267977
mp-22990,10.0807,3.534417,4,145.57156963862926,3.7724860039093584,330.7159219,1980.241076795465,967.932494514826,1087.243156869898,61.5334178189295,0.3430381255165254,2.074968605586379,0.23674991421434627,0.21151507106981673
mp-864892,82.704605,11.466449,4,86.56907626249773,12.392187248383793,646.043338,2812.056169885892,961.9233880875195,1093.8781664000967,73.61922419509206,0.43374044252258825,3.077670725550715,0.28444070737796534,0.2130045247268385
mp-607437,55.6932,17.041742,39,851.6751236397332,10.539489917280404,5405.60685768,2727.66616280465,1271.5902838544025,1431.827365908918,44.97203585283541,0.3611643029834324,2.227747580366973,0.23924695004712482,0.21304840378890672
mp-14380,20.550125,11.193823,72,1325.8320929670683,3.8935744354711668,3108.7651230399997,3018.4801868702493,1695.567072728258,1886.772179213476,51.13283022193112,0.2694979995596384,1.5981849837332918,0.2619702963833708,0.21726548869790505
mp-625391,21.100647,9.476754,48,448.1001938904929,1.719826774355334,464.09911424,4429.008400612919,2347.401917741151,2623.5559801216436,102.07244123170794,0.3046800575784282,1.8021109411541756,0.25000436119242114,0.21793769004243604
mp-28014,8.494455,6.1045656,32,349.8684706172321,2.2201210612044524,467.77,2737.2118524721786,1658.2081863164074,1832.6385936341142,77.43163618064042,0.21011562314013413,1.3252796596332916,0.2972275760403885,0.21820615528226187
mp-752439,12.2253065,6.19725,27,1367.1590318588828,3.913389714722045,3221.98146,2288.1077746678943,1258.4123001365083,1402.6632095553748,37.62619232592434,0.28317733057457783,1.6730286996382648,0.26370084040520037,0.22353899100368899
mp-541593,65.7275,18.692612,44,646.4183157968044,6.757167026884927,2630.4449023999996,3662.7218424898642,1663.2313605576976,1875.106652544812,64.56512068623177,0.3701151051005712,2.310079059885847,0.2574591875571567,0.22787953947161402
mp-722381,25.149405,11.165561,48,598.2427907181813,2.893047928849587,1042.2790400000001,3720.0773536847037,1964.5471411004196,2196.208635528018,77.59927206120352,0.30663190294918935,1.8145913042643234,0.26758100920396977,0.23374938613441326
mp-706658,21.966574,11.313894,79,674.3338521659074,1.6232570778692095,659.193884,4777.611159126124,2640.0515398512257,2941.6026189865324,99.87011725690171,0.28020920617127976,1.6563391020194336,0.2784707355673828,0.23499962375517217
mp-4721,16.111021,8.557749,36,1115.1906340263758,5.036144005155431,3382.1912,2337.684076476338,1303.559013761293,1451.4150169566096,41.669515549771575,0.27436386019860415,1.6242094616551648,0.28110182125219024,0.2350310381075779
mp-10795,22.46002,9.21558,20,476.0707586574709,6.7182705096416555,1926.10472,2274.2216251178243,1171.2041245737357,1311.494164975988,50.00564929281392,0.31952797455382304,1.9005774990430724,0.26600068228014906,0.2351173304864035
mp-850955,28.964912,12.833392,70,661.9791800954997,2.136237047735352,851.617692,4644.223909008704,2451.0152376318215,2740.1615998585285,93.60619874674788,0.3069743451834151,1.8167948926375288,0.27145912232517877,0.23722246254527482
mp-24340,21.846684,7.905632,24,483.78249076749347,2.2046531931987996,642.3050400000001,3832.822932131282,1893.643218415319,2125.7841375736707,80.6205315053191,0.33854125926994716,2.0396793864420046,0.26699456016919504,0.2383335345966212
mp-723021,36.42375,16.815565,100,1389.393427996778,4.095593775545745,3426.8336,3790.48271854052,2026.2699151102756,2263.284803570384,60.38661295479771,0.29995254425984086,1.7724331636425195,0.27742158585935844,0.24053588812080992
mp-622262,15.215639,8.519669,40,1444.4437544283612,5.064017107263507,4405.008,2290.8184173414447,1297.0710562766917,1442.3962915473267,37.989268314258226,0.26407036457867306,1.569898131233196,0.2931746390852261,0.2408582404786189
mp-557025,25.15401,12.471065,84,1530.2065027727326,2.8798872990565725,2653.8504000000003,3808.9683986885,2080.9613670191193,2320.6751307914756,59.95713571580806,0.28726330001013517,1.6964310456099305,0.2845259923018574,0.24263309673916886
mp-8393,21.821644,6.879452,7,203.05250628045343,6.7966762986648295,831.1049,2135.464001134338,1006.0710132266406,1132.2645121924634,57.35284789011856,0.3573603431168599,2.1942007643731336,0.2724032773035701,0.2429718478097874
mp-27314,12.0297985,6.8773026,20,290.9236763575119,3.5297165301645643,618.4004512,2450.7175277185233,1395.8512952266194,1551.4727612502315,69.7098812912526,0.259908151908488,1.548717612780047,0.3071151723633679,0.2504212769868926
mp-870,42.977894,9.939287,8,140.53352193670187,5.82298752320481,492.80679999999995,3107.507500826965,1306.4857881393411,1477.4751774091544,84.60644100606942,0.3926433955336529,2.541104245955901,0.2920790349916886,0.25061281565636273
mp-707368,39.75277,18.24382,168,1844.0815737318267,1.9538028501626188,2169.7603520000002,5726.821532313538,3055.7479016419506,3413.6263187368263,82.87670556839633,0.30097959903854477,1.7788154329285029,0.2947129632021117,0.25583788629191223
mp-557071,47.878403,22.812538,136,2523.811470156982,7.7502610547415465,11779.4264,3178.404610907856,1715.6497779429835,1914.9932696806732,41.87532194756553,0.29441711897052525,1.7386416276147199,0.2975533807374128,0.2562224714176211
mp-767754,36.10098,14.400771,56,798.2798442823745,3.610787487960031,1735.8332168,3913.537432269439,1997.0636638550725,2237.5703346658215,71.81274338673182,0.3239567835866288,1.9315999464150653,0.29079631344576484,0.25784280496460266
mp-554058,30.179033,12.867748,62,800.5164081106262,2.404733805370338,1159.27948,4436.723940094666,2313.224448072191,2588.2319266969116,82.98946936379023,0.31333927940791884,1.8585302565947674,0.2947672609399586,0.25919906588316516
mp-24337,22.74579,8.527258,24,366.315081728811,2.0530594665241435,452.90512,4076.3821984606643,2037.998852383032,2286.267895976912,95.13026979678814,0.3333752497374138,2.000314412567736,0.29414179710678384,0.2621179637396347
mp-697701,23.275782,10.347498,38,469.63958463829465,2.488378731775696,703.772152,3859.8228597604566,2039.198175661919,2279.597190981732,87.3131704687179,0.306407512249342,1.8131496399616787,0.30043026575465226,0.2623831484437858
mp-556522,25.41031,11.6182785,40,1025.1201631985011,5.215713314394004,3219.8778,2800.3476821612358,1492.4989537944314,1667.430953990623,49.23411599201897,0.3016212327136966,1.782820865089068,0.3150946926497764,0.2737352458633872
mp-754388,13.223248,6.637791,24,1288.4064913949437,3.7766112228809128,2930.25952,2417.607474978056,1325.7469980495837,1478.0473846973982,40.440259420549935,0.2849877473297267,1.6833360217562348,0.32403909112376456,0.2754230009638197
mp-23989,14.109618,9.077343,44,505.40049515425136,2.442512451024609,743.4013600000001,3275.954280805501,1927.7955775424614,2136.5435143545856,79.85640069548222,0.23512892641979802,1.4310786881736244,0.36037939280268166,0.27976854145885854
mp-581173,25.218767,13.860585,104,3016.808955246525,3.6760897276668185,6678.590476,3447.826592044752,1941.7697536484113,2160.2810392422643,44.51135973376558,0.26774350599178565,1.588957010978094,0.34235716949453465,0.28308134005553454
mp-23206,85.370026,18.55375,16,351.1362822142428,11.932339962144798,2523.2032,3037.7171878679173,1246.9614585306776,1411.3283496110214,59.558813883321186,0.39867386885235523,2.6095363014596336,0.33423234917356603,0.2831412877812053
mp-541811,9.482317,6.3126397,28,1264.2580405785727,3.8654571635715333,2942.9812228,2151.8699113422254,1277.9241256397365,1415.0914656324808,38.96270921440213,0.22758713783835893,1.397909783125393,0.3720291815109386,0.2841560779573587
mp-504828,28.41594,13.660327,62,597.1615228280036,2.437848330685032,876.6967599999999,4373.488646791316,2367.157777200967,2641.675601921358,93.39538638779788,0.2928331257550968,1.729156140728576,0.3373472278321735,0.2898869082628645
mp-23645,19.378723,9.957539,36,750.9067944185588,3.671306544154641,1660.1891999999998,2982.410737371918,1646.8941056961191,1835.1047309412215,60.10935306459656,0.2806506895072182,1.6588052895259182,0.346677455374097,0.29275734612400856
mp-704114,42.78629,20.031567,80,1382.8880675861294,7.399839004392125,6162.546399999999,3064.543369536582,1645.3046394738076,1837.1904572533715,49.09474946935373,0.29751152831442557,1.7574068372798373,0.34087972348119044,0.29468277816182287
mp-618177,17.467304,7.896047,28,798.8955104759532,2.37301158683453,1141.6704,3434.734351531633,1824.1264309059657,2038.4338203517323,65.404831785487,0.3035742716439617,1.7950999380783594,0.3392094509826236,0.2953396278232051
mp-685048,45.81702,13.981632,21,536.2189090647535,7.442603150338508,2403.3548,2942.930579135045,1370.6182366697444,1543.4059199432788,56.559990839462394,0.3615064730176126,2.230806149283345,0.33581111747034625,0.29898637850404397
mp-29344,16.762646,9.090422,40,894.6761596929997,2.7175584257457492,1464.1840000000002,3260.1176887244305,1828.953103000337,2035.4121039203126,62.888843476529786,0.2703602473171508,1.6027500253494225,0.3601673471668961,0.29914260396060843
mp-998710,31.951883,8.843525,5,92.82479952797739,8.264135906593959,461.9685096,2300.683024263145,1034.4606543290622,1166.746561428876,76.71819917171817,0.37330092964582173,2.34059529853727,0.3397643041799192,0.2998410351056765
mp-866468,20.861864,10.140446,32,414.2785686574647,2.748065052397857,685.59932,3537.1620293178335,1920.9453852630015,2143.184123223086,85.59305705270114,0.2908497508535936,1.717391762503377,0.353530483122378,0.30298585278060386
mp-722900,34.4341,18.517563,160,1747.1109338016056,2.0849879019800857,2193.68832,5325.137289834213,2980.1638627861316,3317.230301989038,81.9996515698949,0.2719883789071491,1.6114243148867966,0.36940126923710587,0.30765149688428656
mp-27316,30.507214,14.657237,60,992.5950176188564,3.9855863471600976,2382.4029344,3543.6985462725365,1917.6968048271501,2140.118432204799,63.8739323751294,0.29293567978512736,1.7297678345774234,0.3586760932512789,0.308256907480926
mp-695982,29.685831,12.997088,46,566.7716574818974,2.6443297313250147,902.5569905599999,4216.593327730758,2216.9976509501316,2479.1703410501086,89.18946042342958,0.30896856663239297,1.8297113774255036,0.3540814697059659,0.31005768686047824
mp-774483,40.40311,16.239716,68,1048.4395633194029,2.9608688198597526,1869.448344,4578.071087104937,2341.960824471562,2623.5975945048835,76.88813038947146,0.3227737923235548,1.9232352441879692,0.3499616774737615,0.31005790981841985
mp-675881,35.181374,11.658682,18,367.0859514797623,5.027158629494935,1111.3254384,3176.546592810158,1522.872103664448,1712.3674686871602,71.20069903753732,0.3507883613834619,2.1381467780327545,0.3492604835871005,0.31202537949127546
mp-754632,16.69884,7.5027666,11,219.7598899779828,4.845887414160972,641.3168499999999,2347.4131311709702,1244.2970129125104,1390.6672467307558,68.60940086470706,0.3046130247006209,1.8016847139228205,0.3612148527486172,0.31486070909458025
mp-720739,37.62811,15.209367,56,601.6222280122347,2.3560364207008506,853.604656,4957.646147896579,2540.7654025182733,2845.983337868299,100.36931007839043,0.3218956020964089,1.9170628540769432,0.361200511445673,0.31982003734243303
mp-8202,25.967094,9.992333,18,391.99230410892034,4.280657809580435,1010.5061358,3029.6112291408176,1527.8411475054536,1713.0790650037306,69.688551527402,0.3294699884414748,1.971356887972674,0.3632151782650046,0.32309258332076524
mp-31036,21.295746,8.953573,16,486.89380114774235,5.438343213772725,1594.6,2472.0485007203156,1283.1129515584582,1436.0791418936114,54.3471577495508,0.31562040573125155,1.873856172439474,0.3672078014062444,0.3235486213838365
mp-621112,15.75491,7.6147485,20,631.7617739123629,3.410848010595726,1297.6770195,2756.036729355058,1494.1582519079363,1667.2334968818284,57.848023206413465,0.29186898007506556,1.7234217636497215,0.37753096942044556,0.3240007162200963
mp-23219,10.092904,4.2185917,3,80.28921183775105,4.619400722839956,223.35399999999998,1844.5973758562805,955.632535708528,1069.6895783028358,73.82133759076694,0.31656864063922074,1.8802857239417972,0.37419271060378945,0.32996719947424247
mp-770620,149.33076,51.22881,64,143.71138151962103,16.854308369441842,1458.6563999999998,3593.4345072443302,1743.4185530647649,1959.1147950216578,111.3540558362344,0.3460737773947144,2.099350644444375,0.37545065648462245,0.3355059720660211
mp-555160,22.874388,10.423264,32,841.931737195159,3.310898194645543,1678.7020076,3332.6226099249448,1774.3077354976997,1982.417127315954,62.50469273061893,0.3022061674355765,1.7864846398757446,0.3917215850085914,0.3405331426574055
