material_id,formula,n_atoms,K_alignn,G_alignn,Kappa_alignn,alignn_prediction_reliable,Kappa_r9_gamma,K_r9_pred,G_r9_pred
a3d324afb0,TaRu2Cl15,36,2.4675779342651367,0.7961470484733582,0.005453663193534732,True,2.356406081748617,127.07045832240912,45.01408699144666
4459fab926,Ho4Tm3CoBr12,20,14.927657127380371,9.200888633728027,0.4295762601921027,True,1.7698003386824228,117.49953368983677,36.58035861991301
a1ada70de4,Nd3Dy3RuBr10,17,12.69643497467041,9.19844913482666,0.5983197188697115,True,2.208189937504978,102.15714117580198,38.24026753649803
3ea7212b74,GaHgBr4,12,4.05820894241333,2.63687801361084,0.11657870017486172,True,2.5754563207394514,80.11326004695238,34.039098599270474
b7d9acc356,Y7IrBr12,20,10.692671775817871,8.433497428894043,0.5466247296262139,True,2.0307742748660904,113.47160438346675,36.46101983637618
eed3b7bed0,NdEr6FeBr12,20,14.065197944641113,9.583626747131348,0.5159836106291342,True,1.7647172305343168,111.2820720362525,35.815409114340426
83ccb23f7b,Sm3Y3PtBr10,17,13.793290138244629,10.202224731445312,0.7292600077372526,True,2.125837714463041,105.47814276597946,36.39275139092653
e7861dcbd9,NaAu3S2,12,42.68429183959961,9.485235214233398,0.16564367156957804,True,2.278878558535608,163.0752222310878,40.16158708232934
548372adb0,Tb3Sm3CoBr10,17,12.560833930969238,9.222607612609863,0.6046490968132321,True,2.010993510492718,113.60446076990308,35.25845392396214
93d4fd73e3,Sm4Ho3FeBr12,20,13.031647682189941,9.780837059020996,0.5919830869406485,True,1.778581816980067,112.91391563532694,35.45042960682591
ffa4f20a0f,Nd4Sm2FeBr10,17,9.312214851379395,8.189011573791504,0.624964411610809,True,2.2676166759263485,98.42697403238805,37.343351465185165
c22757501f,Cs4MnReBr12,18,8.202316284179688,3.83011531829834,0.11602004090840916,True,2.192791264597313,83.16818626740147,34.542692376493534
5b0d09919b,Pr2Y4FeBr10,17,10.190699577331543,11.497794151306152,1.3029707589668849,True,2.1412337099335312,105.0255756605569,35.22483219657291
7cf40d2807,NaVRhS4,7,43.29396438598633,15.585525512695312,1.1565905176022546,True,9.917840088270085,160.57049541632273,70.32105160665091
de6a49a199,TbSm5PtBr10,17,13.7868013381958,9.55553150177002,0.6013848093400017,True,2.0646288358727327,105.782499372194,36.91391355172235
ae80680fda,Dy5Ho2CoBr12,20,15.042729377746582,9.788481712341309,0.5073135492759354,True,1.784752218788068,115.44153021869492,36.222723495702
ecaf40f78b,Ag3P10Au4Br,18,58.614933013916016,20.840801239013672,0.7335720470303563,True,2.7069667103588446,158.18322908180068,52.11852305352789
be2ea85609,Pr5DyCoBr10,17,13.343234062194824,9.509471893310547,0.6493734586787673,True,2.2714696260934417,104.2552888921908,37.48850458246044
75c12e455e,Ga2Cl3,20,5.219192981719971,3.88230037689209,0.2161890074004095,True,2.326075508192804,72.98608910573073,33.858808336024566
5e799430a5,TbDy6FeBr12,20,15.18851375579834,9.89427661895752,0.514110000988555,True,1.7406218586139828,114.5192280440822,35.95609038594586
3dced926d7,Nd3Er3NiBr10,17,12.940496444702148,9.920153617858887,0.6994100857706097,True,2.213264196050173,111.03952083972166,37.956956611723214
334f9e586d,Dy3Ho3NiBr10,17,18.136938095092773,10.318492889404297,0.5312126419352896,True,1.8820683720888869,109.94440926556396,35.54889229916061
5f656be7d9,Nd2Y4PtBr10,17,11.799201965332031,9.813454627990723,0.7872149178876697,True,2.315108193220043,104.69302449264808,37.84307333321132
3d3f3d098a,InAgI4,6,10.849031448364258,5.752649307250977,0.5608033282974973,True,3.431998355370887,58.16813958821,27.876314252533767
ac77df3d66,Tb5NdNiBr10,17,12.881155967712402,9.65636920928955,0.6484502242660701,True,1.860834134735883,111.70326848298868,34.00903555455911
73b3553d8f,Dy5TmNiBr10,17,18.276630401611328,10.04643440246582,0.4939298743561107,True,1.885825527948624,109.72792782513493,35.50284257239087
856b772c21,Tb2Pr3DyCoBr10,17,13.355195045471191,8.64603328704834,0.508196417111084,True,2.3100464622817114,104.31550448900052,38.039128107708194
7f4f655449,SrLi2CaN2,6,55.34721374511719,29.26190948486328,5.361203045345645,True,6.537050892424008,91.58847404327278,42.48000089511545
a050278e06,Sm7PBr12,20,16.804731369018555,11.664013862609863,0.7226189507752382,True,1.7131956446619467,117.52057757223676,34.630004883661805
ee4111c965,SrLi3AgP2,7,43.57814025878906,29.22004508972168,5.496878515436967,True,9.276397689133097,142.46794834766254,62.90283400083847
7ebaaa0d66,La4Tb2OsBr10,17,14.251192092895508,6.822756767272949,0.2662793919894091,True,2.2761363244721564,94.97129696101923,38.789313746985634
